Posture Name,Posture Number,Flex_1,Flex_2,Flex_3,Flex_4,Flex_5,Flex_6,Flex_7,Flex_8
point_finger,1,698.5376828,674.6532156,0.0,739.4578313,965.7980456,1000.0,715.5172414,771.8550107
point_finger,1,682.7896513,696.0907945,0.0,756.0240964,991.8566775,1000.0,685.3448276,784.6481876
point_finger,1,707.5365579,735.1828499,0.0,798.1927711,1000.0,1000.0,644.3965517,825.1599147
point_finger,1,712.0359955,722.5725095,0.0,837.3493976,1000.0,1000.0,502.1551724,859.2750533
point_finger,1,692.9133858,720.0504414,0.0,838.8554217,1000.0,1000.0,500.0,891.2579957
point_finger,1,681.6647919,711.223203,0.0,843.373494,1000.0,1000.0,519.3965517,910.4477612
point_finger,1,690.663667,706.1790668,0.0,844.8795181,1000.0,995.6043956,519.3965517,916.8443497
point_finger,1,749.1563555,697.3518285,0.0,853.9156627,1000.0,997.8021978,497.8448276,908.315565
point_finger,1,762.6546682,689.7856242,0.0,856.9277108,1000.0,991.2087912,443.9655172,882.7292111
point_finger,1,786.2767154,696.0907945,0.0,865.9638554,1000.0,978.021978,420.2586207,861.4072495
point_finger,1,842.519685,718.7894073,0.0,867.4698795,1000.0,953.8461538,400.862069,837.9530917
point_finger,1,876.2654668,722.5725095,0.0,876.5060241,1000.0,936.2637363,398.7068966,814.4989339
point_finger,1,887.5140607,735.1828499,0.0,870.4819277,960.9120521,938.4615385,418.1034483,795.3091684
point_finger,1,906.6366704,765.4476671,0.0,858.4337349,929.9674267,945.0549451,439.6551724,797.4413646
point_finger,1,907.7615298,800.7566204,2.928257687,859.939759,920.1954397,925.2747253,474.137931,823.0277186
point_finger,1,889.7637795,823.4552333,0.0,859.939759,929.9674267,907.6923077,443.9655172,827.2921109
point_finger,1,878.5151856,848.6759142,0.0,855.4216867,936.4820847,892.3076923,413.7931034,816.6311301
point_finger,1,872.8908886,880.2017654,0.0,852.4096386,939.7394137,892.3076923,400.862069,820.8955224
point_finger,1,862.7671541,938.2093317,0.0,843.373494,942.9967427,892.3076923,392.2413793,844.3496802
point_finger,1,859.3925759,959.6469105,0.0,841.8674699,941.3680782,887.9120879,390.0862069,848.6140725
point_finger,1,857.1428571,957.1248424,0.0,840.3614458,939.7394137,885.7142857,379.3103448,852.8784648
point_finger,1,856.0179978,936.9482976,0.0,835.8433735,934.8534202,898.9010989,383.6206897,872.0682303
point_finger,1,856.0179978,933.1651955,0.0,823.7951807,929.9674267,905.4945055,334.0517241,872.0682303
point_finger,1,854.8931384,920.554855,0.0,816.2650602,928.3387622,907.6923077,278.0172414,863.5394456
point_finger,1,854.8931384,896.5952081,0.0,810.2409639,923.4527687,918.6813187,234.9137931,833.6886994
point_finger,1,853.768279,889.0290038,0.0,807.2289157,920.1954397,914.2857143,206.8965517,816.6311301
point_finger,1,851.5185602,883.9848676,0.0,807.2289157,918.5667752,909.8901099,196.1206897,797.4413646
point_finger,1,854.8931384,881.4627995,0.0,802.7108434,915.3094463,903.2967033,172.4137931,786.7803838
point_finger,1,858.2677165,863.8083228,0.0,798.1927711,916.9381107,907.6923077,174.5689655,776.119403
point_finger,1,858.2677165,852.4590164,0.0,798.1927711,913.6807818,912.0879121,176.7241379,771.8550107
point_finger,1,859.3925759,842.370744,0.0,795.1807229,913.6807818,914.2857143,258.6206897,763.326226
point_finger,1,861.6422947,824.7162673,0.0,790.6626506,910.4234528,920.8791209,342.6724138,756.9296375
point_finger,1,865.0168729,815.889029,0.0,789.1566265,907.1661238,918.6813187,362.0689655,750.533049
point_finger,1,859.3925759,810.8448928,0.0,786.1445783,908.7947883,925.2747253,331.8965517,748.4008529
point_finger,1,859.3925759,805.8007566,0.0,784.6385542,907.1661238,918.6813187,323.2758621,746.2686567
point_finger,1,856.0179978,800.7566204,0.0,780.1204819,903.9087948,918.6813187,306.0344828,735.6076759
point_finger,1,859.3925759,784.3631778,0.0,774.0963855,885.9934853,909.8901099,256.4655172,714.2857143
point_finger,1,861.6422947,780.5800757,0.0,772.5903614,879.4788274,907.6923077,230.6034483,705.7569296
point_finger,1,858.2677165,778.0580076,0.0,772.5903614,872.9641694,914.2857143,221.9827586,705.7569296
point_finger,1,856.0179978,780.5800757,0.0,774.0963855,871.3355049,914.2857143,413.7931034,701.4925373
point_finger,1,857.1428571,781.8411097,0.0,771.0843373,864.8208469,934.0659341,728.4482759,692.9637527
point_finger,1,856.0179978,779.3190416,0.0,768.0722892,859.9348534,936.2637363,773.7068966,686.5671642
point_finger,1,860.5174353,783.1021438,0.0,762.0481928,853.4201954,947.2527473,907.3275862,675.9061834
point_finger,1,862.7671541,773.0138714,0.0,756.0240964,840.3908795,960.4395604,941.8103448,652.4520256
point_finger,1,861.6422947,776.7969735,0.0,753.0120482,837.1335505,962.6373626,974.137931,628.9978678
point_finger,1,861.6422947,780.5800757,0.0,753.0120482,830.6188925,964.8351648,950.4310345,614.0724947
point_finger,1,860.5174353,781.8411097,0.0,751.5060241,832.247557,967.032967,920.2586207,605.54371
point_finger,1,851.5185602,796.9735183,0.0,745.4819277,842.019544,995.6043956,866.3793103,622.6012793
point_finger,1,844.7694038,790.668348,0.0,739.4578313,840.3908795,982.4175824,836.2068966,611.9402985
point_finger,1,849.2688414,781.8411097,0.0,739.4578313,830.6188925,969.2307692,881.4655172,594.8827292
point_finger,1,847.0191226,778.0580076,0.0,733.4337349,825.732899,973.6263736,909.4827586,584.2217484
point_finger,1,845.8942632,774.2749054,0.0,733.4337349,822.47557,964.8351648,879.3103448,579.9573561
point_finger,1,848.143982,774.2749054,0.0,733.4337349,822.47557,971.4285714,875.0,573.5607676
point_finger,1,845.8942632,773.0138714,0.0,733.4337349,822.47557,971.4285714,862.0689655,573.5607676
point_finger,1,847.0191226,774.2749054,0.0,739.4578313,820.8469055,973.6263736,853.4482759,567.1641791
point_finger,1,848.143982,781.8411097,0.0,740.9638554,824.1042345,995.6043956,834.0517241,567.1641791
point_finger,1,845.8942632,778.0580076,0.0,742.4698795,827.3615635,989.010989,782.3275862,567.1641791
point_finger,1,841.3948256,766.7087011,0.0,739.4578313,825.732899,978.021978,700.4310345,565.0319829
point_finger,1,841.3948256,757.8814628,0.0,739.4578313,822.47557,967.032967,655.1724138,567.1641791
point_finger,1,839.1451069,752.8373266,0.0,739.4578313,820.8469055,960.4395604,642.2413793,571.4285714
point_finger,1,843.6445444,750.3152585,0.0,759.0361446,824.1042345,953.8461538,627.1551724,565.0319829
point_finger,1,859.3925759,749.0542245,0.0,802.7108434,819.218241,960.4395604,592.6724138,539.445629
point_finger,1,862.7671541,746.5321564,0.0,799.6987952,814.3322476,956.043956,573.2758621,528.7846482
point_finger,1,861.6422947,742.7490542,0.0,796.686747,812.7035831,956.043956,571.1206897,524.5202559
point_finger,1,858.2677165,745.2711223,0.0,792.1686747,811.0749186,951.6483516,515.0862069,520.2558635
point_finger,1,838.0202475,744.0100883,0.0,778.6144578,812.7035831,942.8571429,234.9137931,522.3880597
point_finger,1,817.7727784,736.443884,0.0,772.5903614,807.8175896,945.0549451,40.94827586,513.8592751
point_finger,1,816.647919,737.704918,0.0,765.060241,812.7035831,940.6593407,0.0,509.5948827
point_finger,1,834.6456693,744.0100883,0.0,774.0963855,820.8469055,934.0659341,0.0,507.4626866
point_finger,1,827.8965129,745.2711223,0.0,787.6506024,837.1335505,931.8681319,0.0,513.8592751
point_finger,1,838.0202475,756.6204288,0.0,796.686747,866.4495114,949.4505495,0.0,526.652452
point_finger,1,840.2699663,756.6204288,0.0,795.1807229,863.1921824,936.2637363,0.0,518.1236674
point_finger,1,859.3925759,760.4035309,0.0,808.7349398,858.3061889,934.0659341,0.0,503.1982942
point_finger,1,863.8920135,760.4035309,0.0,813.253012,851.7915309,929.6703297,0.0,494.6695096
point_finger,1,862.7671541,757.8814628,0.0,808.7349398,850.1628664,927.4725275,0.0,488.2729211
point_finger,1,862.7671541,759.1424968,0.0,816.2650602,848.534202,927.4725275,0.0,488.2729211
point_finger,1,856.0179978,756.6204288,0.0,813.253012,843.6482085,929.6703297,0.0,486.1407249
point_finger,1,850.3937008,754.0983607,0.0,814.7590361,843.6482085,927.4725275,0.0,484.0085288
point_finger,1,852.6434196,750.3152585,0.0,819.2771084,843.6482085,925.2747253,0.0,490.4051173
point_finger,1,847.0191226,750.3152585,0.0,814.7590361,842.019544,927.4725275,0.0,484.0085288
point_finger,1,845.8942632,747.7931904,0.0,805.7228916,842.019544,927.4725275,0.0,481.8763326
point_finger,1,842.519685,749.0542245,0.0,802.7108434,843.6482085,929.6703297,0.0,481.8763326
point_finger,1,842.519685,747.7931904,0.0,795.1807229,843.6482085,929.6703297,0.0,475.4797441
point_finger,1,839.1451069,750.3152585,0.0,789.1566265,843.6482085,931.8681319,0.0,475.4797441
point_finger,1,841.3948256,749.0542245,0.0,784.6385542,845.276873,927.4725275,0.0,471.2153518
point_finger,1,836.8953881,750.3152585,0.0,781.626506,840.3908795,925.2747253,0.0,471.2153518
point_finger,1,836.8953881,750.3152585,0.0,778.6144578,846.9055375,920.8791209,0.0,471.2153518
point_finger,1,834.6456693,747.7931904,0.0,778.6144578,840.3908795,918.6813187,0.0,466.9509595
point_finger,1,836.8953881,745.2711223,0.0,780.1204819,837.1335505,914.2857143,0.0,471.2153518
point_finger,1,845.8942632,751.5762926,0.0,786.1445783,835.504886,914.2857143,0.0,466.9509595
point_finger,1,853.768279,757.8814628,0.0,801.2048193,832.247557,925.2747253,0.0,466.9509595
point_finger,1,857.1428571,764.186633,0.0,813.253012,832.247557,958.2417582,101.2931034,469.0831557
point_finger,1,860.5174353,769.2307692,0.0,819.2771084,835.504886,986.8131868,221.9827586,481.8763326
point_finger,1,858.2677165,769.2307692,0.0,819.2771084,837.1335505,1000.0,303.8793103,501.0660981
point_finger,1,851.5185602,766.7087011,0.0,808.7349398,833.8762215,984.6153846,226.2931034,494.6695096
point_finger,1,845.8942632,761.6645649,0.0,799.6987952,830.6188925,969.2307692,161.637931,492.5373134
point_finger,1,838.0202475,755.3593947,0.0,796.686747,820.8469055,942.8571429,0.0,486.1407249
point_finger,1,836.8953881,756.6204288,0.0,790.6626506,820.8469055,934.0659341,0.0,477.6119403
point_finger,1,836.8953881,757.8814628,0.0,787.6506024,819.218241,931.8681319,0.0,477.6119403
point_finger,1,840.2699663,761.6645649,0.0,786.1445783,819.218241,931.8681319,0.0,471.2153518
point_finger,1,838.0202475,761.6645649,0.0,786.1445783,817.5895765,927.4725275,0.0,466.9509595
point_finger,1,838.0202475,761.6645649,0.0,781.626506,817.5895765,925.2747253,0.0,466.9509595
point_finger,1,838.0202475,766.7087011,0.0,780.1204819,819.218241,929.6703297,90.51724138,466.9509595
point_finger,1,833.5208099,769.2307692,0.0,780.1204819,817.5895765,942.8571429,394.3965517,473.347548
point_finger,1,833.5208099,767.9697352,0.0,780.1204819,822.47557,958.2417582,489.2241379,484.0085288
point_finger,1,833.5208099,773.0138714,0.0,781.626506,832.247557,973.6263736,530.1724138,492.5373134
point_finger,1,838.0202475,779.3190416,0.0,786.1445783,833.8762215,978.021978,594.8275862,481.8763326
point_finger,1,833.5208099,778.0580076,0.0,783.1325301,832.247557,962.6373626,631.4655172,475.4797441
point_finger,1,833.5208099,779.3190416,0.0,781.626506,832.247557,967.032967,633.6206897,471.2153518
point_finger,1,838.0202475,779.3190416,0.0,780.1204819,828.990228,975.8241758,625.0,469.0831557
point_finger,1,833.5208099,780.5800757,0.0,778.6144578,827.3615635,975.8241758,642.2413793,464.8187633
point_finger,1,834.6456693,783.1021438,0.0,777.1084337,824.1042345,980.2197802,756.4655172,462.6865672
point_finger,1,833.5208099,781.8411097,0.0,777.1084337,820.8469055,986.8131868,724.137931,469.0831557
point_finger,1,835.7705287,785.6242119,0.0,777.1084337,820.8469055,989.010989,715.5172414,492.5373134
point_finger,1,830.1462317,802.0176545,0.0,789.1566265,851.7915309,1000.0,719.8275862,584.2217484
point_finger,1,818.8976378,852.4590164,0.0,829.8192771,918.5667752,975.8241758,642.2413793,744.1364606
point_finger,1,803.1496063,857.5031526,0.0,855.4216867,970.6840391,905.4945055,489.2241379,878.4648188
point_finger,1,794.1507312,807.0617907,0.0,867.4698795,995.1140065,874.7252747,428.8793103,893.3901919
point_finger,1,787.4015748,814.627995,0.0,867.4698795,1000.0,868.1318681,418.1034483,916.8443497
point_finger,1,779.5275591,827.2383354,0.0,873.4939759,1000.0,861.5384615,400.862069,921.108742
point_finger,1,776.1529809,842.370744,0.0,870.4819277,1000.0,850.5494505,387.9310345,927.5053305
point_finger,1,772.7784027,848.6759142,0.0,871.9879518,1000.0,848.3516484,344.8275862,923.2409382
point_finger,1,767.1541057,890.2900378,0.0,868.9759036,1000.0,846.1538462,325.4310345,963.7526652
point_finger,1,760.4049494,914.2496847,0.0,870.4819277,1000.0,837.3626374,359.9137931,993.6034115
point_finger,1,760.4049494,896.5952081,0.0,864.4578313,1000.0,832.967033,415.9482759,1000.0
point_finger,1,796.4004499,802.0176545,8.78477306,850.9036145,1000.0,874.7252747,575.4310345,1000.0
point_finger,1,800.8998875,771.7528373,29.28257687,852.4096386,991.8566775,863.7362637,556.0344828,1000.0
point_finger,1,794.1507312,774.2749054,20.49780381,858.4337349,1000.0,850.5494505,469.8275862,1000.0
point_finger,1,788.5264342,810.8448928,11.71303075,871.9879518,1000.0,830.7692308,355.6034483,1000.0
point_finger,1,791.9010124,808.3228247,0.0,876.5060241,1000.0,824.1758242,288.7931034,993.6034115
point_finger,1,788.5264342,834.8045397,0.0,879.5180723,1000.0,821.978022,161.637931,963.7526652
point_finger,1,793.0258718,824.7162673,0.0,882.5301205,1000.0,824.1758242,112.0689655,942.4307036
point_finger,1,794.1507312,818.4110971,0.0,884.0361446,1000.0,821.978022,92.67241379,929.6375267
point_finger,1,794.1507312,824.7162673,0.0,879.5180723,995.1140065,819.7802198,60.34482759,916.8443497
point_finger,1,796.4004499,817.1500631,0.0,876.5060241,988.5993485,817.5824176,56.03448276,906.1833689
point_finger,1,800.8998875,800.7566204,0.0,875.0,986.970684,826.3736264,56.03448276,901.9189765
point_finger,1,807.6490439,789.407314,0.0,870.4819277,982.0846906,830.7692308,58.18965517,893.3901919
point_finger,1,818.8976378,778.0580076,0.0,858.4337349,972.3127036,835.1648352,73.27586207,897.6545842
point_finger,1,826.7716535,771.7528373,0.0,858.4337349,967.4267101,839.5604396,77.5862069,895.5223881
point_finger,1,838.0202475,767.9697352,0.0,855.4216867,959.2833876,843.956044,79.74137931,897.6545842
point_finger,1,842.519685,767.9697352,0.0,856.9277108,954.3973941,841.7582418,79.74137931,901.9189765
point_finger,1,845.8942632,771.7528373,0.0,855.4216867,951.1400651,843.956044,77.5862069,904.0511727
point_finger,1,848.143982,773.0138714,0.0,855.4216867,947.8827362,846.1538462,77.5862069,897.6545842
point_finger,1,849.2688414,776.7969735,0.0,856.9277108,947.8827362,850.5494505,77.5862069,891.2579957
point_finger,1,852.6434196,783.1021438,0.0,858.4337349,942.9967427,852.7472527,86.20689655,880.5970149
point_finger,1,862.7671541,798.2345523,0.0,856.9277108,934.8534202,861.5384615,84.05172414,861.4072495
point_finger,1,870.6411699,815.889029,0.0,856.9277108,928.3387622,865.9340659,66.81034483,840.0852878
point_finger,1,872.8908886,819.6721311,0.0,855.4216867,925.0814332,865.9340659,49.56896552,816.6311301
point_finger,1,876.2654668,844.8928121,0.0,855.4216867,920.1954397,872.5274725,47.4137931,788.91258
point_finger,1,880.7649044,844.8928121,0.0,856.9277108,915.3094463,872.5274725,43.10344828,754.7974414
point_finger,1,880.7649044,844.8928121,0.0,855.4216867,913.6807818,870.3296703,21.55172414,739.8720682
point_finger,1,878.5151856,836.0655738,0.0,853.9156627,915.3094463,870.3296703,0.0,729.2110874
point_finger,1,877.3903262,836.0655738,0.0,852.4096386,912.0521173,868.1318681,21.55172414,722.8144989
point_finger,1,878.5151856,832.2824716,0.0,850.9036145,910.4234528,874.7252747,206.8965517,712.1535181
point_finger,1,877.3903262,824.7162673,0.0,849.3975904,905.5374593,896.7032967,377.1551724,697.228145
point_finger,1,879.640045,824.7162673,0.0,843.373494,902.2801303,898.9010989,407.3275862,686.5671642
point_finger,1,887.5140607,825.9773014,0.0,838.8554217,894.1368078,887.9120879,342.6724138,673.7739872
point_finger,1,897.6377953,836.0655738,0.0,837.3493976,882.7361564,874.7252747,62.5,669.5095949
point_finger,1,899.8875141,841.10971,0.0,832.8313253,869.7068404,879.1208791,112.0689655,652.4520256
point_finger,1,908.8863892,857.5031526,0.0,820.7831325,863.1921824,905.4945055,234.9137931,654.5842217
point_finger,1,919.0101237,900.3783102,0.0,820.7831325,858.3061889,907.6923077,172.4137931,628.9978678
point_finger,1,930.2587177,914.2496847,0.0,832.8313253,864.8208469,898.9010989,0.0,631.130064
