Gesture Name,Gesture Number,Sample Number,Acceleration_x,Acceleration_y,Acceleration_z,Rotation_i,Rotation_j,Rotation_k,Rotation_real
slide_right,1,1,-6.412918000000002,1.6577488888888896,-1.7466066969696974,-0.630300044565399,-0.7746346294477382,-0.0507201320654998,-0.009462697947515796
slide_right,1,1,-6.316406,1.632812,-1.734375,-0.6335977784587126,-0.7719545181398818,-0.049823329901774405,-0.012045398557069332
slide_right,1,1,-5.32291666666667,1.3580726666666676,-1.649739666666667,-0.6386442457497643,-0.7677426220331072,-0.0494184655053835,-0.014814121184488228
slide_right,1,1,-3.3356617979797982,0.8035829494949494,-1.4704074444444442,-0.6454727403838403,-0.7619678926266735,-0.04953289344493664,-0.01774295354757191
slide_right,1,1,-3.3171562626262623,0.4678425656565648,-0.7962832222222205,-0.6516795789251969,-0.7565254179132739,-0.05103498716541965,-0.018575863187694452
slide_right,1,1,-3.308594,0.3125,-0.484375,-0.6561060342638,-0.7526188411895955,-0.052088056262918146,-0.019200482067444482
slide_right,1,1,-3.280342727272726,0.30697599999999986,-0.4731691818181815,-0.6589531232710882,-0.7500753229920502,-0.05272845033190927,-0.019666146390748054
slide_right,1,1,-2.8071339090909095,0.2144490000000001,-0.2854717272727275,-0.661071639747511,-0.7481693600955044,-0.05295910915113663,-0.020453219887572024
slide_right,1,1,-2.313920454545454,0.217329393939394,0.0945788484848489,-0.6631850024566404,-0.7462624472393852,-0.053042942852205774,-0.021437817929200284
slide_right,1,1,-1.8171164949494958,0.29699335353535317,0.5931189191919185,-0.6653402188833385,-0.7443115995866487,-0.05301051188720173,-0.022594849657285913
slide_right,1,1,-1.4126422323232324,0.44767973737373734,0.9235717171717172,-0.6678858969516634,-0.7419900138679738,-0.05288506583023636,-0.024014348751815004
slide_right,1,1,-0.7629028181818166,0.6613398181818186,1.2589962121212128,-0.6703978914662388,-0.7396787471156899,-0.052669856582411495,-0.02568930298968601
slide_right,1,1,-0.04805921212121238,0.8169980808080812,1.5543718686868686,-0.6732620711717566,-0.7370135696619227,-0.05237364975451334,-0.02781835679517418
slide_right,1,1,0.20572866666666695,0.42838522222222175,1.604600888888889,-0.6782479899515815,-0.7322960904308728,-0.051920310403470685,-0.03166905532831303
slide_right,1,1,0.00674700000000078,0.2972300909090909,1.4435371818181824,-0.6828995503530696,-0.727818988923063,-0.051515593740318624,-0.035297190276483086
slide_right,1,1,-0.49925013131313156,0.21192411111111098,1.2448313737373737,-0.686963523249751,-0.7238648157934887,-0.05113505027313038,-0.0385033671920995
slide_right,1,1,-1.3610718080808102,-0.2057687777777788,1.3188528383838385,-0.6892657527563191,-0.7215946550124673,-0.0507561770845371,-0.040408770637352674
slide_right,1,1,-2.1698626969696964,-0.6992187575757571,1.4553741818181818,-0.6916459473038972,-0.7192410666445772,-0.050131562891186005,-0.04238225200255139
slide_right,1,1,-2.924834111111109,-1.2176055757575739,1.607796757575757,-0.6942516977527167,-0.7166580788119229,-0.04926092569045904,-0.04450411799643701
slide_right,1,1,-3.575165888888891,-1.7198944242424261,1.732047242424243,-0.697478037682656,-0.7134491423359524,-0.04791614618706826,-0.04701306480620589
slide_right,1,1,-4.25568193939394,-1.9706440606060607,1.5785986060606059,-0.7007816280479447,-0.7101438509617708,-0.04599341317559302,-0.04966817577657663
slide_right,1,1,-4.723011363636364,-2.0420218282828286,1.3785117272727274,-0.704343971431599,-0.7065556001088776,-0.04364799611286271,-0.052492164859145395
slide_right,1,1,-4.627840909090908,-1.8596119595959588,1.2806978181818178,-0.708498780299887,-0.7023288722259949,-0.040692814072564164,-0.05562694810406556
slide_right,1,1,-4.291903545454545,-1.824219,1.2361508181818182,-0.7131372038670957,-0.697527660747843,-0.03727841875370283,-0.05884687010548258
slide_right,1,1,-3.7990453333333343,-1.8658856666666666,1.214844,-0.3923313621873656,-0.39184866877765456,-0.023679743197589517,-0.03086885013652812
slide_right,1,1,-3.103772121212124,-1.9927796060606053,1.214844,0.5943940747355716,0.5289792572770596,0.010524286911186329,0.06096506643221878
slide_right,1,1,-3.0922110303030306,-2.1039300303030304,1.1136361818181815,0.7469386997160474,0.6603126158687097,0.012152025440624924,0.07656804084822756
slide_right,1,1,-3.160156,-2.171875,1.039062,0.7534256925532063,0.6527240682708465,0.008247496146025471,0.0786011384361757
slide_right,1,1,-3.160156,-2.171875,1.039062,0.7603996816463275,0.6444398539479335,0.004650190214636503,0.08030491011378986
slide_right,1,1,-3.3755917575757586,-1.9493374242424233,0.5561080606060582,0.7679953932454875,0.6352185326170594,0.0019456757811761069,0.0812206435888588
slide_right,1,1,-3.661458333333334,-1.8267836767676768,0.39906917171717227,0.7786651060720143,0.6218913028338066,-0.0009637989106256238,0.08167148627711236
slide_right,1,1,-4.010416666666666,-1.8796554747474745,0.7744634040404034,0.7935154335579998,0.6029974090235339,-0.004303832580673362,0.08160285872021525
slide_right,1,1,-2.7262075454545522,-1.678977090909092,0.7024150909090914,0.8008134681561965,0.5932442912747103,-0.006218538663607356,0.08156376770703026
slide_right,1,1,-1.980469,-1.5625,0.648438,0.8077710144142113,0.5837196557449791,-0.008137875611818897,0.08148036288278637
slide_right,1,1,-1.980469,-1.5625,0.648438,0.8148900059463217,0.5737863801333498,-0.010167683617374927,0.08134331904892848
slide_right,1,1,-0.8632816666666707,-1.4348960000000004,0.3776046666666676,0.8213025508273519,0.564519437810576,-0.011935343149428894,0.08108310256458526
slide_right,1,1,-0.304688,-1.371094,0.242188,0.8277843530790614,0.5549922940528134,-0.013569027140891365,0.0806401255846002
slide_right,1,1,-0.29221955555555523,-1.3613086464646462,0.23477006060606037,0.8345126965784725,0.5449223808938516,-0.01509379424926054,0.07998528422965624
slide_right,1,1,0.12547333333333244,-1.033499303030304,-0.013730909090908544,0.8467313280360279,0.5257387549891368,-0.017179611321509535,0.07815099998282826
slide_right,1,1,0.33001893939393956,-0.8356219999999995,-0.2782906262626277,0.8555152571546506,0.5116609730198194,-0.018487971406936594,0.07671478870197716
slide_right,1,1,0.34536772727272685,-0.7543403030303032,-0.5471904444444448,0.8614912577368524,0.5017348528588673,-0.019137750048095568,0.07559857300445692
slide_right,1,1,0.1576702727272729,-0.8125003636363636,-0.7084519999999999,0.8671816274426539,0.49195490820359206,-0.019437713350540294,0.07444805542284957
slide_right,1,1,-0.2415168787878766,-1.1026676969696951,-0.5729959797979811,0.8730888191916444,0.4815642167150554,-0.019531413492228332,0.07313450753369995
slide_right,1,1,-0.7010732323232318,-1.5156646666666673,-0.25177583838383766,0.8791047030183625,0.4707747099939965,-0.019492974584003172,0.07170704223078912
slide_right,1,1,-0.553030303030303,-1.679569,-0.037642484848484786,0.8848428236845722,0.4600843150124163,-0.019506813979810078,0.07025102125112333
slide_right,1,1,-0.30318813131313216,-1.70943798989899,0.08826529292929272,0.892944895383103,0.4442324046832168,-0.020262632192619475,0.06824176953257445
slide_right,1,1,0.10286455555555982,-1.661458333333333,0.11935788888888796,0.9015369951183511,0.4270605425885176,-0.02141416065794938,0.0660962560481985
slide_right,1,1,1.0149145757575773,-1.5980113636363635,-0.08155751515151546,0.9059067636167616,0.4178350499988456,-0.022471927512323707,0.06482901694214674
slide_right,1,1,1.7599822727272718,-1.614425505050505,-0.3514441111111107,0.9126586374678318,0.4029824370641016,-0.023973999642100646,0.062285751068976956
slide_right,1,1,2.276909292929293,-1.62421092929293,-0.6008919797979796,0.9204239830324455,0.3854827524037406,-0.025469579874393907,0.05890780603559711
slide_right,1,1,2.218749909090909,-1.4708810909090906,-0.6537644545454547,0.9279091434730046,0.36768714239712286,-0.026172708216022102,0.05457531131154976
slide_right,1,1,2.1605905252525255,-1.3910195757575758,-0.6447682424242425,0.9324359837143815,0.3565760731591798,-0.02642419598942582,0.05165162846832945
slide_right,1,1,2.133286484848485,-1.3274144444444447,-0.6392046666666664,0.9365203789095744,0.3460742984996392,-0.026465873854522693,0.048626056282306616
slide_right,1,1,2.1967334545454547,-1.2322446666666664,-0.7105820000000004,0.9424997294662474,0.3301423738104215,-0.026378430754493802,0.04377868387706348
slide_right,1,1,2.1904200606060606,-1.1945238585858586,-0.7080962222222222,0.9457959933948923,0.32106153825360134,-0.026194599383449698,0.040856478008158593
slide_right,1,1,2.171875,-1.179688,-0.691406,0.9483266712199507,0.31384957304009964,-0.02594737788638508,0.0384382106499956
slide_right,1,1,2.171875,-1.179688,-0.691406,0.9508770448484649,0.30638520521191537,-0.025616529719196993,0.035899158015039116
slide_right,1,1,2.2022566666666665,-1.1384552222222222,-0.7282982222222223,0.9531305036791243,0.299599477213914,-0.025155039058966565,0.03346681809448066
slide_right,1,1,2.3227584545454545,-1.06463098989899,-0.757812,0.9559418326566109,0.290842459385754,-0.024331901182163343,0.030229044632834448
slide_right,1,1,2.6029829090909082,-0.9456680909090913,-0.757812,0.9599443211349585,0.2780310200403444,-0.022871445496838522,0.0254059008291846
slide_right,1,1,2.663510393939394,-0.8862061616161614,-0.7303504646464645,0.9633517115678079,0.26645377560250033,-0.020760423209039428,0.02091243587341209
slide_right,1,1,2.6499371717171716,-0.8759866767676768,-0.721196707070707,0.9659886132530651,0.25727705988089294,-0.01887856870580489,0.017335403543254285
slide_right,1,1,2.573271575757576,-0.9288591515151514,-0.747632606060606,0.9675561309443006,0.2515837920149346,-0.017517284539445323,0.015122844216309264
slide_right,1,1,2.5158616464646464,-0.9769175555555558,-0.7981376262626265,0.9702384594507144,0.24126904444619526,-0.014906882379542994,0.011339631423260927
slide_right,1,1,2.4500474949494957,-1.0130600404040402,-0.8258363434343435,0.97237922360731,0.23287509249807237,-0.012766735179580904,0.008314470546713708
slide_right,1,1,2.3707391212121216,-1.0342090303030302,-0.8205487575757576,0.9736666677928829,0.2275936909291593,-0.01140377842601172,0.006485054911953321
slide_right,1,1,2.30910703030303,-0.8962669494949487,-0.6965747878787871,0.9748211721671273,0.22266759030326208,-0.010219747391885222,0.004870762683299957
slide_right,1,1,2.329111595959595,-0.837988929292929,-0.6036534747474751,0.9758795537415468,0.2180690932688566,-0.00911064476903708,0.0033880606598073034
slide_right,1,1,2.4375,-0.875,-0.550781,0.9768396167654692,0.2138106965498439,-0.0080743216582602,0.0020382561470171
slide_right,1,2,20.25,-13.171875,2.011719,1.0,0.0,-6.938893903907228e-18,1.3877787807814457e-17
slide_right,1,2,19.87890611111111,-12.831163333333333,2.233072888888889,0.9996890831290497,0.017680465513178114,0.000837682346727108,0.005662680298897006
slide_right,1,2,19.519097000000002,-12.551649555555555,2.4040796666666666,0.9992334952967422,0.03567107662960148,0.0014944160825620333,0.011338708806157812
slide_right,1,2,19.204427,-12.516927333333333,2.373698,0.9981992236190058,0.05490227015900587,0.0014273553748282,0.017068130146873868
slide_right,1,2,18.838541666666668,-12.539496666666667,2.311198111111111,0.9967829628178395,0.07496687243054613,0.0009186477430596777,0.02291556014245788
slide_right,1,2,18.395833333333332,-12.648003333333333,2.2005208888888887,0.9947937183315283,0.09628158781529017,-0.0002525302747608774,0.028940003120343824
slide_right,1,2,17.940104,-12.786458,2.1028646666666666,0.9920932443052456,0.1186889438459855,-0.0019259914992819007,0.035153077662315874
slide_right,1,2,17.475694,-12.944878,2.0138891111111112,0.9889186172523152,0.14182472697398166,-0.003934308194936567,0.04149190658034531
slide_right,1,2,17.131076,-13.070312222222222,2.030816222222222,0.9847162348174329,0.16578634183131988,-0.005983993730916034,0.047890783911731113
slide_right,1,2,16.816406,-13.1875,2.074219,0.9802569135370626,0.1899544146209936,-0.0080440214769767,0.054304673346456
slide_right,1,2,16.063368222222223,-13.669271111111112,2.562500111111111,0.9739977864707238,0.21654476073219725,-0.009379295041038533,0.06095054080127306
slide_right,1,2,15.243924000000002,-14.257812888888889,3.0742187777777774,0.9674529775498504,0.24313990027336935,-0.010450068693627034,0.06746463279022873
slide_right,1,2,14.158854,-15.273437333333334,3.679687666666667,0.9597654412108384,0.2697542135344152,-0.0104628427003222,0.07345162291573884
slide_right,1,2,12.223089777777776,-17.154513555555557,4.999566111111112,0.9513118815771331,0.2968948381707708,-0.01000613667051579,0.07908948688221064
slide_right,1,2,9.011284222222223,-20.333767444444444,7.391058888888889,0.9417092870013877,0.324824929870091,-0.008845210585957011,0.08420366161012496
slide_right,1,2,5.701822666666663,-22.834635666666667,8.656250000000002,0.9146632258705255,0.38600791425665926,-0.005300650764909261,0.09068372336459934
slide_right,1,2,2.327257111111109,-24.883246777777778,9.170573333333333,0.8759881870362523,0.4693594937680594,-0.00016700178620220746,0.09807437647011373
slide_right,1,2,-2.830295111111112,-29.022135666666667,8.129340666666666,0.8551309025475339,0.5078700837036435,0.0003702087068521775,0.10003449882845802
slide_right,1,2,-8.433594,-33.683594,6.699219,0.8387280566452043,0.5351704262452737,-0.0002416904215066,0.1006369885000098
slide_right,1,2,-10.165364555555556,-35.404514,5.008680666666668,-0.05821874048844011,-0.10828736797341132,0.005725957904109176,-0.010452505811839999
slide_right,1,2,-12.30381922222222,-36.20225688888889,2.8151042222222253,-0.7687044863443141,-0.6311849254503212,0.011447518794670363,-0.09807823645763342
slide_right,1,2,-16.06901033333333,-33.30729133333334,-1.3906246666666622,-0.7333460270891031,-0.6718415359601292,0.016184729945013195,-0.09184891243920104
slide_right,1,2,-18.90711811111111,-30.181423111111116,-4.349825999999998,-0.7059983762915638,-0.7025091664717918,0.019069604168372833,-0.08601602131321635
slide_right,1,2,-20.35460088888889,-26.709200888888887,-5.439236000000001,-0.6906669381805319,-0.7181933269862365,0.019175973001257667,-0.08077777952590325
slide_right,1,2,-21.989583333333336,-23.428385,-5.778645999999999,-0.6762664275904613,-0.7324003846871261,0.018548875373379167,-0.07495353729850353
slide_right,1,2,-23.74956555555556,-20.27517333333333,-5.618055999999999,-0.6624865353476981,-0.7456227071789792,0.017432800104991777,-0.06873862811104609
slide_right,1,2,-30.93663177777778,-10.996961666666664,-7.039062888888889,-0.6443233992353504,-0.7618735510608546,0.014367958676047987,-0.05981301229271682
slide_right,1,2,-39.480469,-0.1875,-8.855469,-0.6250644521556068,-0.7788815252902357,0.0108159257069651,-0.0502097198166696
slide_right,1,2,-35.786892333333334,-0.33941,-11.37283011111111,-0.6248709556182092,-0.7789180036100729,0.01184392717712849,-0.05176808493232232
slide_right,1,2,-32.130642111111115,-0.45312544444444447,-13.505642555555555,-0.6251537994444234,-0.7785334247462032,0.013116480442311888,-0.0537372570337398
slide_right,1,2,-28.623697666666658,-0.4140626666666666,-14.100260333333335,-0.6273420047250846,-0.7764646171475057,0.015367240887575339,-0.05734965707821631
slide_right,1,2,-25.298177000000006,-0.32291677777777805,-14.226996333333334,-0.6299419721951663,-0.7740181054161557,0.01769149313859282,-0.061099362384271994
slide_right,1,2,-22.244791999999997,-0.153646222222222,-13.651909666666667,-0.6331595829493785,-0.7710050374858269,0.02012598309824138,-0.0650550255826965
slide_right,1,2,-20.079427333333335,0.192707999999999,-12.44661466666667,-0.636729017152366,-0.7676784218116073,0.02227293828533213,-0.06869687103138788
slide_right,1,2,-18.506076222222223,0.6571180000000003,-10.821180777777776,-0.6405330003212036,-0.7641427743081273,0.024228203624051023,-0.07212950464692391
slide_right,1,2,-17.262586444444448,1.6388888888888857,-7.8224828888888975,-0.6452009276757691,-0.759846949891412,0.02576276794349253,-0.07510839991913629
slide_right,1,2,-16.101562,2.75,-4.480469,-0.6500848410767665,-0.755361081246388,0.0271921570081147,-0.0779738606055178
slide_right,1,2,-15.96267311111111,2.858506666666667,-3.4344617777777753,-0.655270862407478,-0.7506038019271699,0.027841221910058146,-0.0799733650239193
slide_right,1,2,-15.851562,2.945312,-2.597656,-0.6606519814637644,-0.7456596058703969,0.02835105060538348,-0.08187599464376948
slide_right,1,2,-15.851562,2.945312,-2.597656,-0.6668134914223497,-0.7399677428634047,0.028303934474236365,-0.08339112506941437
slide_right,1,2,-15.414062000000001,2.577256444444446,-2.0099824444444465,-0.6731614631807076,-0.7340610724854659,0.027986067730487566,-0.08472029982522257
slide_right,1,2,-14.320311999999998,1.6571175555555542,-0.5407985555555537,-0.6797891276387243,-0.7278321910511071,0.027262075067836233,-0.08577054107627573
slide_right,1,2,-13.270833000000001,0.9661453333333344,-0.0937499999999995,-0.6952224152367302,-0.7124057941887919,0.025157650709533373,-0.08849987156704509
slide_right,1,2,-12.250867999999999,0.42795088888888844,-0.32812500000000017,-0.7165261182613958,-0.6908477203745057,0.022132938554129476,-0.09234859488429194
slide_right,1,2,-11.677083444444445,-0.019965333333332114,-0.4218751111111109,-0.7267429298164922,-0.6799518367186698,0.021003228375579056,-0.09469473778510175
slide_right,1,2,-11.214844,-0.445312,-0.480469,-0.7341880185041966,-0.6717215006024464,0.020347268691242,-0.0966652355818023
slide_right,1,2,-9.828125111111106,-1.9882808888888934,-0.2634551111111105,-0.7417796163649112,-0.6629227575514605,0.020009965645624107,-0.09891332174721142
slide_right,1,2,-8.579427111111112,-3.3098955555555554,-0.05078144444444458,-0.7493656718083787,-0.6540436413574897,0.019755974332502244,-0.10119505847010003
slide_right,1,2,-7.882812666666665,-3.7460933333333344,0.14453133333333373,-0.7569295575828572,-0.6448430325915796,0.019835229949364465,-0.1036113974229067
slide_right,1,2,-7.141059111111113,-4.145832888888888,0.3841147777777773,-0.7643131051349829,-0.6357167125222297,0.020005634045799622,-0.10589239285710697
slide_right,1,2,-6.331596888888888,-4.490885111111112,0.6901042222222227,-0.7714261453535793,-0.6267018254977201,0.020312760861594177,-0.10797037301339764
slide_right,1,2,-4.959635000000004,-4.735677,0.9322916666666663,-0.7784727945794514,-0.6175741851366849,0.020703532711313064,-0.10979614582048067
slide_right,1,2,-3.212673333333332,-4.913628666666667,1.1319444444444446,-0.7854751831435071,-0.6083713758846327,0.021150067916981513,-0.1114537803947586
slide_right,1,2,-2.229600555555558,-4.924913222222222,1.1753474444444445,-0.7924322105611284,-0.5989615920228172,0.021604449725848844,-0.11277345913870788
slide_right,1,2,-1.4375,-4.894531,1.179688,-0.7993778976921413,-0.5895000645085609,0.0220607931855159,-0.114008648925075
slide_right,1,2,-0.2417533333333297,-4.825086555555555,1.396701333333334,-0.8125413523669132,-0.570620134848161,0.022249454100514068,-0.11510603669310751
slide_right,1,2,0.6575523333333335,-4.717447666666667,1.5885412222222222,-0.6375441307041847,-0.4361037286202918,0.01772942974261665,-0.0903392338061008
slide_right,1,2,0.3710939999999994,-4.457030999999999,1.6796873333333335,0.29009579630855076,0.16095858387745887,-0.005625335706863247,0.037884331701063506
slide_right,1,2,0.0924481111111115,-4.286024111111111,1.8298609999999997,0.8490723988266086,0.5152549474985597,-0.019272187715441213,0.11463857898482754
slide_right,1,2,-0.1744791111111115,-4.249131888888889,2.068576,0.8550540146026583,0.505402387804691,-0.01835716956266649,0.11418884893349236
slide_right,1,2,-0.3020833333333335,-4.259114666666667,2.2656246666666675,0.8607029624355055,0.49582159965612493,-0.017606369615534797,0.11382523004556647
slide_right,1,2,-0.33680555555555536,-4.300347444444444,2.434895777777777,0.8661301316395509,0.48642199253776053,-0.016965048472165137,0.11351901859991341
slide_right,1,2,0.45659711111110823,-4.397135333333333,2.060763777777779,0.8716887956256926,0.47641130961924205,-0.01642576657982178,0.11319521039458387
slide_right,1,2,1.457031,-4.507812,1.550781,0.8772803333073582,0.466247857750685,-0.015911994500235,0.1128670029993352
slide_right,1,2,1.6740448888888895,-4.616319222222223,1.3749998888888884,0.8822977560920046,0.456708718737598,-0.01527943431957872,0.11243196803890332
slide_right,1,2,1.858072666666667,-4.717882,1.2521701111111117,0.8872885303940325,0.4471435465137719,-0.014593398903211917,0.1119409234384585
slide_right,1,2,1.9101559999999997,-4.7916669999999995,1.3411456666666663,0.892172710765587,0.43747424144698943,-0.013693462544003037,0.11122584027796208
slide_right,1,2,2.0568575555555553,-4.924479555555555,1.5568574444444438,0.8968731177772978,0.4280182257458134,-0.012774071909929347,0.11044083854077887
slide_right,1,2,2.345486444444445,-5.1458334444444445,1.9626735555555561,0.901297864749243,0.4188821440930472,-0.011825499863558454,0.10955095893856553
slide_right,1,2,2.460938,-5.234375,2.125,0.9055771958331091,0.4098285005253995,-0.010854915884145763,0.10853686310046352
slide_right,1,2,2.460938,-5.234375,2.125,0.9097595829915894,0.4008298156811643,-0.009869657282705217,0.10743995643843576
slide_right,1,2,2.6397571111111104,-5.012152777777779,2.2534719999999995,0.9199153621328934,0.37717036184642494,-0.007811092196847862,0.10348723046946519
slide_right,1,2,2.863281,-4.734375,2.414062,0.9315644892699032,0.3498457157640595,-0.0054842004898863,0.0988205496737589
slide_right,1,2,3.1215276666666676,-4.393663333333333,2.11241311111111,0.9349068721364346,0.3412784865815284,-0.0049117017209921315,0.09686607708200956
slide_right,1,2,3.340277777777778,-4.089843999999999,1.8285592222222211,0.938744488563226,0.331247177971768,-0.004144957541269813,0.09443815538467297
slide_right,1,2,3.4010416666666665,-3.9335940000000007,1.6158853333333343,0.9445630392310568,0.3153595516530911,-0.00260123171823494,0.09011643726498751
slide_right,1,2,3.2526042222222227,-3.720920444444445,1.4422741111111113,0.9491211364640657,0.3027167257751463,-0.0012240063211269572,0.08653424399495971
slide_right,1,2,2.790364777777777,-3.423611555555555,1.3272568888888887,0.9517885535448417,0.2949411005583,-9.65315629093428e-05,0.08406133799941849
slide_right,1,2,2.5924479999999996,-3.3229170000000003,1.3320313333333338,0.9555871616023838,0.28332704672869474,0.0015715631193531753,0.07996679845925452
slide_right,1,2,2.5707463333333336,-3.3532986666666664,1.4166668888888885,0.9601398969777699,0.2691540404905837,0.0036000710843122666,0.07479116988934212
slide_right,1,2,2.7070308888888883,-3.3159723333333333,1.3953993333333334,0.9626688438181381,0.2609183368657977,0.004714025426774009,0.07156631191262694
slide_right,1,2,2.882812,-3.261719,1.347656,0.9646918435247518,0.254166958894343,0.0055993413636114,0.0688291465842111
slide_right,1,2,3.0499131111111115,-2.9361978888888878,1.0677082222222214,0.9696522509023346,0.23599654888286728,0.008366441959734131,0.06054132901276519
slide_right,1,2,3.1970488888888893,-2.619357444444443,0.8098957777777768,0.9738825019964684,0.2204001461458371,0.010771199438754427,0.053371010894257595
slide_right,1,2,3.264323333333333,-2.337239666666668,0.6406246666666674,0.975192127956806,0.21509977250658882,0.01172658444936503,0.050670690587503175
slide_right,1,2,3.3480906666666668,-2.102864777777778,0.453124666666667,0.9764654238332049,0.20983323968545733,0.01273430085785473,0.04798346847940428
slide_right,1,2,3.4565973333333333,-1.940104222222222,0.23828133333333307,0.9776842245836957,0.20461746809150116,0.013820514363163068,0.04531589366928872
slide_right,1,2,3.4257813333333327,-1.8463539999999998,0.11197933333333304,0.9788462547101232,0.1994731458259311,0.015000053341974337,0.042657777633203255
slide_right,1,2,3.302083555555556,-1.7986106666666668,0.044704888888889266,0.9799704377538418,0.1943764564459518,0.016241809303120882,0.040005967446471224
slide_right,1,2,2.667968888888891,-1.7664926666666667,-0.10069444444444398,0.9817450856069149,0.18569831251876545,0.01861027141095077,0.03524260033331348
slide_right,1,2,1.90625,-1.738281,-0.265625,0.9836823496623264,0.1761248049547773,0.0212604100554515,0.0299513439885493
slide_right,1,2,1.7282988888888884,-1.8120660000000002,-0.09635444444444397,0.9844936533631944,0.17176620237996829,0.022036949897862503,0.02761168071651035
