Gesture Name,Gesture Number,Sample Number,Acceleration_x,Acceleration_y,Acceleration_z,Rotation_i,Rotation_j,Rotation_k,Rotation_real
zero,0,1,-14.722656,-4.972656,17.890625,0.7929612984592527,0.3091913032177797,0.2730138726696088,0.448415591265792
zero,0,1,-12.289062,-5.535156,20.074219,0.7916547268446309,0.2891642449579764,0.2840704747867608,0.4571332390636899
zero,0,1,-10.792969,-6.136719,21.265625,0.7915824737508176,0.2659097575092152,0.2953749014317793,0.4641582227173116
zero,0,1,-9.269531,-6.414062,22.132812,0.7928536198895781,0.2429940309578455,0.3050224316405387,0.4682930220950799
zero,0,1,-7.671875,-6.828125,23.199219,0.7956067253677558,0.2184274783471318,0.313652910887676,0.4700225811003096
zero,0,1,-4.535156,-8.558594,24.347656,0.7997789481280203,0.193767778079483,0.3207830011680377,0.4689413059978875
zero,0,1,-2.71875,-9.238281,24.554688,0.8055056132627378,0.1681062179460878,0.3269472175628204,0.4647650195722702
zero,0,1,4.410156,-11.644531,23.25,0.8283383395946846,0.0964150295279523,0.3398047585355612,0.434847632298066
zero,0,1,4.410156,-11.644531,23.25,0.8471116910124579,0.0517648795212641,0.3466935557443102,0.3994067583348207
zero,0,1,6.644531,-12.167969,21.140625,0.8570519238014775,0.0307182782491064,0.3491741068892419,0.3776186308535332
zero,0,1,7.808594,-11.773438,19.015625,0.866888506584708,0.0116504054468273,0.3500322440176042,0.3547478165574239
zero,0,1,8.222656,-11.765625,17.921875,0.8768279731945228,-0.0057388834042827,0.3487056152983548,0.3309745677544621
zero,0,1,8.601562,-11.820312,16.640625,0.8864552334188521,-0.0206397247311289,0.3452380408096157,0.3075415680607898
zero,0,1,9.167969,-11.980469,14.898438,0.8968881383776464,-0.0345747036167133,0.3392782586142074,0.2815786219495495
zero,0,1,10.835938,-11.570312,9.824219,0.9070650581270828,-0.0460289710721557,0.3313569020160505,0.2555717465473757
zero,0,1,12.429688,-10.046875,3.054688,0.9335852321339532,-0.0641566701229641,0.3023896133572155,0.1812817082714074
zero,0,1,11.539062,-9.265625,1.109375,0.9466532722039136,-0.0635271177571793,0.2856376325610339,0.1349927049881455
zero,0,1,11.539062,-9.265625,1.109375,0.951525710829676,-0.0598864013191881,0.2791477719395877,0.1144070014827808
zero,0,1,7.925781,-8.234375,-1.222656,0.9557944852640258,-0.0542262641240918,0.2732351846121311,0.0941219852531544
zero,0,1,6.582031,-8.203125,-2.132812,0.9593789106448534,-0.0467442260443245,0.267891856214944,0.075106834010783
zero,0,1,4.183594,-7.726562,-3.761719,0.9623962282016266,-0.0379196789248934,0.2626970046255037,0.0578435964848635
zero,0,1,3.214844,-7.792969,-4.589844,0.9649902848669898,-0.028010624120203,0.2572944203717577,0.0425292404621093
zero,0,1,1.992188,-7.523438,-6.011719,0.9696287895003508,-0.003428551237972,0.2440934526112718,0.0150546338647532
zero,0,1,2.007812,-6.855469,-7.15625,0.9715377045967784,0.0105585501007063,0.236620160143919,0.0037289918289075
zero,0,1,1.769531,-6.976562,-7.375,0.9731322692944274,0.0257346175366999,0.2287213326888469,-0.0061536892313319
zero,0,1,1.394531,-6.988281,-7.382812,0.9750715125628332,0.0567114044857066,0.2135330470788327,-0.0205669588154395
zero,0,1,0.230469,-6.238281,-7.601562,0.9756891186538597,0.088395052894448,0.1984643613300647,-0.028791589850022
zero,0,1,-0.078125,-5.628906,-7.589844,0.9755170834151136,0.1049376984868006,0.1908370471357483,-0.0305895544601681
zero,0,1,-0.542969,-5.898438,-7.527344,0.9740977131035422,0.1392364353966397,0.1756879671713462,-0.029674881224472
zero,0,1,-1.140625,-6.253906,-7.21875,0.9712286375007424,0.1722552386695209,0.1627214597548009,-0.0237653736479051
zero,0,1,-1.175781,-6.1875,-7.203125,0.9692000145700294,0.1883376423094085,0.1574902381465807,-0.0194187830545978
zero,0,1,-1.121094,-5.921875,-7.164062,0.966676486791228,0.2047711051874397,0.1529913809146544,-0.0141067973371198
zero,0,1,-1.460938,-5.796875,-7.035156,0.9635892383802328,0.2216196976559629,0.1493866950348663,-0.0080065370318327
zero,0,1,-1.949219,-5.542969,-6.761719,0.9603475259149272,0.2369032413401731,0.1469913914223237,-0.0017362486362169
zero,0,1,-3.441406,-5.199219,-5.910156,0.9571239944645386,0.2504247242892579,0.1455390403238144,0.0044163816092125
zero,0,1,-4.035156,-4.984375,-5.496094,0.9535089114780588,0.2643713588116785,0.1442167445694717,0.0114048655308873
zero,0,1,-4.625,-4.765625,-5.246094,0.9498366625527398,0.2775678013603991,0.1428609590924816,0.0188991133602362
zero,0,1,-5.601562,-4.230469,-4.496094,0.9463121736584064,0.2895864720439211,0.1411359560244228,0.0267130513444172
zero,0,1,-5.722656,-3.695312,-3.914062,0.9398503967946148,0.3102339920712305,0.1362687587587787,0.0432079529125677
zero,0,1,-5.507812,-3.59375,-3.464844,0.9369209408392468,0.3189417825391731,0.1333901967409023,0.0515979203171877
zero,0,1,-5.261719,-3.433594,-2.601562,0.9343233407947468,0.3262290286695496,0.1308659239469757,0.0590645887903237
zero,0,1,-5.285156,-3.039062,-2.21875,0.9318938920099152,0.3326250195796418,0.1287877337237327,0.0659400487303468
zero,0,1,-5.195312,-2.601562,-1.644531,0.9275698520495904,0.3428745783464136,0.1268985711419071,0.0771229261284354
zero,0,1,-5.238281,-2.078125,-1.109375,0.9258427797617846,0.3465773667690216,0.1269080536139366,0.0812011202776448
zero,0,1,-5.40625,-1.398438,-0.449219,0.9244329277727475,0.3494030897097079,0.1272835526609459,0.0844993501325535
zero,0,1,-5.335938,-0.929688,-0.289062,0.9232524796190812,0.3516098222524091,0.1278116464094445,0.0874046612884818
zero,0,1,-4.1875,0.9375,0.390625,0.9212327307073044,0.3546474413073163,0.1287555980604426,0.0947493758070974
zero,0,1,-3.765625,1.136719,0.644531,0.9209850109938064,0.3547644417494734,0.1284898443305289,0.0970523585434126
zero,0,2,-13.71875,-4.570312,-8.429688,1.0,1.3877787807814457e-17,0.0,2.775557561562892e-17
zero,0,2,-14.914062,-4.777344,-6.394531,0.999607622746583,0.007084348053639,0.0017479403374106,0.0270436178082176
zero,0,2,-14.914062,-4.777344,-6.394531,0.9983782712745732,0.0123877553311367,0.0024320026027916,0.0555108667558959
zero,0,2,-17.441406,-6.132812,-1.730469,0.9963201789345226,0.0156948000740815,0.0019902891554924,0.0842366490762378
zero,0,2,-18.039062,-6.359375,-0.40625,0.9935766257729036,0.0170787648871446,0.0006196626614747,0.1118634011902346
zero,0,2,-17.96875,-5.828125,0.453125,0.9898639476660236,0.0167337361082053,-0.0018133027316554,0.1410179390010359
zero,0,2,-17.351562,-5.121094,3.027344,0.9853950794596804,0.0142282750239358,-0.0055992764774389,0.1695958185493461
zero,0,2,-17.351562,-5.121094,3.027344,0.9802775922800626,0.0088847546981518,-0.0103133928772708,0.1971561237570777
zero,0,2,-16.082031,-5.828125,7.949219,0.9693260037356732,-0.0099470353353282,-0.0196635127735618,0.2447886869021339
zero,0,2,-12.476562,-5.332031,13.011719,0.963714700242322,-0.0228661715189148,-0.0229499107113429,0.2649611600504131
zero,0,2,-10.03125,-5.886719,15.726562,0.9476192693038952,-0.0705685438804027,-0.0204128386411565,0.3108393750430622
zero,0,2,-8.476562,-4.320312,17.9375,0.937574575503858,-0.108373590668674,-0.011218312027761,0.3302775040622458
zero,0,2,-7.976562,-4.089844,18.691406,0.9327532562294985,-0.1287682846834296,-0.0070528845525882,0.3366605837820086
zero,0,2,-7.339844,-4.4375,19.472656,0.9281340761103656,-0.1500340271632213,-0.0041927811515244,0.3406454873356745
zero,0,2,-4.007812,-6.136719,20.054688,0.9236931350911728,-0.1723460059471885,-0.0024366391998551,0.3421723384625091
zero,0,2,2.445312,-9.265625,19.257812,0.9106854274362748,-0.2492535473782844,-0.0005745187551203,0.3294304043386876
zero,0,2,3.777344,-9.585938,19.125,0.9070719405817464,-0.2733637487469604,0.0005839044768251,0.320144365147718
zero,0,2,4.828125,-10.039062,18.648438,0.903378198521012,-0.2987572644289615,0.0027794772984511,0.3076429779692716
zero,0,2,5.800781,-9.910156,16.714844,0.8994493722354798,-0.3256862136490843,0.0061265268414567,0.2913447831916418
zero,0,2,5.984375,-9.371094,15.714844,0.8923495968003923,-0.3715153817767389,0.013886449119292,0.2559212471138703
zero,0,2,6.175781,-9.53125,14.671875,0.8887210841485121,-0.393106356543794,0.0180439832692829,0.2351949015232568
zero,0,2,6.421875,-9.53125,13.4375,0.8851204489159356,-0.412710471859792,0.0220221034827781,0.2138852128743693
zero,0,2,6.460938,-7.414062,6.804688,0.8811791342096646,-0.431855114978139,0.0255558566348556,0.1907128503598614
zero,0,2,11.058594,-10.65625,9.460938,0.8715029018087953,-0.474756988229306,0.0345233913692614,0.1178839671653974
zero,0,2,6.414062,-6.703125,6.863281,0.8678149325085605,-0.4869771696430051,0.0352303489336552,0.0922458761986862
zero,0,2,4.4375,-6.46875,4.328125,0.8640835472269676,-0.4977615430575496,0.0336040231909703,0.0668119696611982
zero,0,2,6.058594,-5.171875,2.664062,0.861100548090887,-0.5057743368322839,0.0317076796022784,0.0411435211628358
zero,0,2,6.542969,-4.335938,1.285156,0.8587979557649467,-0.5111274722279532,0.0305944131444515,0.0166961130853383
zero,0,2,5.378906,-9.5,3.304688,0.856833891099682,-0.5146963589334776,0.029717847131348,-0.006339615562261
zero,0,2,2.316406,-11.46875,3.035156,0.8550131029748228,-0.5169922439516748,0.0273613989888285,-0.0303803765702653
zero,0,2,5.992188,-8.578125,-3.246094,0.8550390187084254,-0.5081072186304721,0.0164176819185918,-0.1023024466088595
zero,0,2,7.03125,-8.292969,-4.574219,0.8559756333359854,-0.5022271277594892,0.0158218892622883,-0.1217509552228827
zero,0,2,3.890625,-7.929688,-5.757812,0.8567320058668854,-0.4962078679524002,0.0168113609998307,-0.1396617343683291
zero,0,2,2.578125,-7.507812,-6.304688,0.8575904237557258,-0.4902602403878714,0.0181048420087504,-0.1544531530048491
zero,0,2,2.050781,-7.207031,-6.769531,0.859177608718409,-0.4825565122336683,0.0194187628459625,-0.1690442570078221
zero,0,2,2.585938,-6.589844,-7.511719,0.8619020935185708,-0.4725255604625418,0.020780623634208,-0.1827909778387297
zero,0,2,3.074219,-6.375,-7.5,0.8654008579932894,-0.4613929878249234,0.0222258237540772,-0.1941748658527191
zero,0,2,3.527344,-6.0625,-7.875,0.8697428298331216,-0.4485664603386609,0.0237707567911652,-0.2043783054404096
zero,0,2,3.527344,-6.0625,-7.875,0.8747106016543601,-0.4346385588095595,0.025599729329897,-0.2128740012487482
zero,0,2,3.511719,-6.894531,-9.371094,0.8865136982192001,-0.4030271795676342,0.0308782227393613,-0.2251867908202726
zero,0,2,2.507812,-7.519531,-8.472656,0.899114724476877,-0.3690237726762694,0.0380132377318551,-0.2323126367328814
zero,0,2,1.386719,-7.980469,-7.726562,0.9053571233885184,-0.351622193664416,0.0412008812266576,-0.2345054358398496
zero,0,2,-0.417969,-8.222656,-6.585938,0.9120556199051556,-0.332339336539374,0.0438022083209406,-0.2361916131749805
zero,0,2,-0.683594,-8.308594,-6.210938,0.9183713755593068,-0.313541007624693,0.0456717105736158,-0.2370657038550263
zero,0,2,-0.839844,-8.441406,-6.492188,0.9246333883735466,-0.2943620460299428,0.0471930273606737,-0.2370166684654368
zero,0,2,-0.089844,-7.609375,-8.054688,0.936395993534144,-0.2566789213621478,0.0508734245183488,-0.2338597214129515
zero,0,2,-2.4375,-6.40625,-6.6875,0.9514896810301666,-0.2053607493566362,0.0576524398401725,-0.2217443250621489
zero,0,2,-3.414062,-6.019531,-6.359375,0.9559448818594516,-0.1894677491420211,0.0592446690705543,-0.216243899494288
zero,0,2,-4.34375,-5.46875,-6.0,0.9601602081165788,-0.1740519182791035,0.0600793348352612,-0.2102112699610668
zero,0,2,-5.554688,-3.515625,-3.71875,0.9680523383038424,-0.1439734913952796,0.0594509831682144,-0.1964990704310042
zero,0,2,-5.589844,-3.207031,-3.253906,0.971421049660244,-0.1305928412402819,0.0583636841365291,-0.1894210507514713
zero,0,2,-5.589844,-3.207031,-3.253906,0.9746121907758074,-0.117591880445647,0.0571206590239076,-0.1817703428976026
zero,0,2,-6.488281,-2.652344,-1.671875,0.9774497249379208,-0.105770501937986,0.0561190175688047,-0.1739404840906265
zero,0,2,-6.984375,-2.488281,-1.015625,0.98169925694188,-0.0874507145051092,0.0550151130420776,-0.1599758693968379
zero,0,2,-7.71875,-2.222656,0.691406,0.9833231801272904,-0.080031590267742,0.0547227988508013,-0.1538696957477448
zero,0,2,-7.703125,-1.707031,0.835938,0.9846754237790522,-0.0735689308998376,0.054515894927303,-0.1484248611657571
zero,0,2,-7.5,-1.011719,1.019531,0.9864283838661524,-0.0649305727447298,0.0547548651716915,-0.1405167924708017
zero,0,2,-6.226562,0.984375,1.578125,0.9874835008530116,-0.0595984169707353,0.0559485743778484,-0.1348855858227593
zero,0,2,-5.660156,1.453125,1.640625,0.987844075937731,-0.0579647793512459,0.0565713040727064,-0.1326795144135109
zero,0,2,-5.054688,1.796875,1.585938,0.9881721546296884,-0.0566943431525177,0.0568626503642162,-0.1306452573290756
zero,0,3,-8.21875,-9.292969,-12.304688,1.0000000000000002,0.0,7.589415207398531e-19,0.0
zero,0,3,-9.617188,-9.160156,-12.933594,0.999495116894195,0.0148931190910784,-0.0044209319667642,0.0277157296303652
zero,0,3,-9.417969,-9.53125,-11.394531,0.9978569657932734,0.0285823216591801,-0.0087411767641459,0.0582075470638544
zero,0,3,-10.15625,-11.152344,-9.066406,0.9950899460470513,0.0400966034922591,-0.0121431294056311,0.0896705418334208
zero,0,3,-11.320312,-11.84375,-7.734375,0.9915747574459252,0.0488553639238049,-0.014007726842956,0.1191488036054925
zero,0,3,-15.082031,-11.808594,-4.695312,0.9763245877027358,0.0640828372731172,-0.0137761283134032,0.2061405047602308
zero,0,3,-18.347656,-10.355469,-2.757812,0.970315817505906,0.0654351144849625,-0.0130693224253281,0.2324535499869336
zero,0,3,-18.382812,-8.988281,-1.636719,0.9637484658520304,0.0654075710709358,-0.0127751498006129,0.2583554523559161
zero,0,3,-15.789062,-6.871094,1.921875,0.9492906218778332,0.0599046759663071,-0.0110605148279137,0.3084419070488148
zero,0,3,-14.410156,-6.339844,6.867188,0.942537857858469,0.0535383923512575,-0.0080321712634812,0.3296839566506166
zero,0,3,-14.53125,-6.148438,9.375,0.9356720411089968,0.0443432217052529,-0.0029003336926919,0.3500615635001847
zero,0,3,-15.289062,-5.863281,10.777344,0.9291140014376228,0.0332254214496465,0.0036041405121721,0.3682801296204166
zero,0,3,-17.695312,-5.332031,13.226562,0.9220100096901652,0.0192418967951591,0.0110362440728404,0.3865300670783974
zero,0,3,-16.433594,-6.070312,16.933594,-0.9084483519113012,0.0144106771926467,-0.0223576600800779,-0.4171499242817066
zero,0,3,-16.433594,-6.070312,16.933594,-0.9014404701083724,0.0365660081794733,-0.0265368643909326,-0.43053896539676
zero,0,3,-14.242188,-7.140625,18.1875,-0.8953064093179464,0.0595977915477577,-0.0298397824911185,-0.4404362883070816
zero,0,3,-13.503906,-8.046875,18.832031,-0.8896115302058499,0.0853584935791362,-0.033243090336945,-0.4474373138703973
zero,0,3,-12.640625,-10.027344,20.957031,-0.8839671733021092,0.1150989255018206,-0.0373636854821307,-0.4516173478508077
zero,0,3,-10.636719,-12.066406,23.117188,-0.8785080776051674,0.147238448886846,-0.0417116660563466,-0.4525533489729944
zero,0,3,-9.261719,-13.054688,23.355469,-0.8732913990547106,0.1807620167990249,-0.0460924081587545,-0.4500696785276051
zero,0,3,-3.53125,-17.003906,19.953125,-0.8567767596778532,0.290635636026225,-0.0606873088608809,-0.4216415085007335
zero,0,3,-2.066406,-17.164062,18.671875,-0.8505041527899161,0.3292523794512847,-0.0648750796202902,-0.4050021984595086
zero,0,3,-0.488281,-17.085938,17.273438,-0.84410975989516,0.3663092723196468,-0.0677185713600508,-0.3856299072366402
zero,0,3,3.261719,-16.605469,14.886719,-0.8301806006316015,0.4419044688745773,-0.0684137737871719,-0.3329266680213958
zero,0,3,5.226562,-17.082031,13.796875,-0.8238001629869185,0.474792990188609,-0.0664020579575009,-0.3025155774989027
zero,0,3,7.191406,-17.257812,12.726562,-0.8171659894680131,0.5072887412417437,-0.0634719585648014,-0.2662126765240123
zero,0,3,9.113281,-16.976562,10.976562,-0.8113699166244107,0.533958141137013,-0.0606592819123667,-0.2299739407591184
zero,0,3,12.550781,-14.566406,7.433594,-0.8058770242274711,0.5567331925651806,-0.0590897785703099,-0.1926623268492551
zero,0,3,13.515625,-13.3125,4.628906,-0.8006479657438942,0.5749188711000639,-0.0603534846830186,-0.1574439058516048
zero,0,3,15.699219,-12.519531,1.25,-0.7911580223721298,0.5998767606841306,-0.0730141947730056,-0.0942644311974794
zero,0,3,14.726562,-9.042969,0.683594,-0.7870666184193073,0.6076005519269351,-0.0833505135416552,-0.0663355060312565
zero,0,3,9.105469,-8.003906,-0.386719,-0.7784249578191831,0.6170195916492384,-0.115371403119548,0.00555408925359
zero,0,3,6.179688,-7.628906,-2.203125,-0.7778966611093469,0.6156455104893708,-0.1228558956098725,0.0276372748857072
zero,0,3,5.808594,-7.570312,-2.738281,-0.7792197966224755,0.6114003511186046,-0.1284730101528281,0.050008048011755
zero,0,3,5.808594,-7.570312,-2.738281,-0.782379781765041,0.604496131146648,-0.1319470865859234,0.0711074599146112
zero,0,3,6.074219,-9.1875,-5.199219,-0.8008101318258869,0.5690357912442244,-0.1373365800307538,0.1266493775488905
zero,0,3,6.144531,-9.265625,-5.570312,-0.8088092140026453,0.5539131632029417,-0.1394773784943098,0.1398353455435692
zero,0,3,6.144531,-9.265625,-5.570312,-0.827174044388433,0.5185007452659867,-0.1462060232518555,0.1598870733160653
zero,0,3,4.21875,-11.5,-4.5,-0.8362807734267704,0.5003787319727392,-0.1502815502681301,0.1663461698840216
zero,0,3,2.742188,-11.804688,-4.589844,-0.8456878414212206,0.4812822833940013,-0.1542246997856223,0.1714473112632777
zero,0,3,1.773438,-12.183594,-4.503906,-0.8555908546449108,0.4608314157954125,-0.1572188131744865,0.1757297369485103
zero,0,3,1.078125,-12.269531,-4.457031,-0.8765025196049855,0.4166048447066415,-0.1583186572922393,0.1819860962992767
zero,0,3,0.195312,-11.730469,-5.457031,-0.8874039450114802,0.3928084983073135,-0.156364114868257,0.1837552328971384
zero,0,3,1.007812,-11.050781,-7.210938,-0.9088075119862336,0.343747206554265,-0.1500943203521403,0.1826977261532293
zero,0,3,1.824219,-11.296875,-7.890625,-0.9193220495818804,0.3177340908260314,-0.1472574525118863,0.1794638107230405
zero,0,3,1.453125,-11.734375,-7.792969,-0.9287219703720188,0.2927320883571412,-0.1454162314571459,0.1750358415387641
zero,0,3,-1.226562,-12.394531,-6.40625,-0.944345710392995,0.2461907558969899,-0.143228998804919,0.1645805118310152
zero,0,3,-4.722656,-11.855469,-5.757812,-0.9515005254917324,0.2224807202299721,-0.1414604556371021,0.1585497354329346
zero,0,3,-6.609375,-9.984375,-6.488281,-0.9642324291628674,0.1768674818357639,-0.1339179865174913,0.1450506439380832
zero,0,3,-6.710938,-6.585938,-5.679688,-0.978216898712303,0.1180676481634276,-0.1200554788881774,0.1214018596223769
zero,0,3,-8.585938,-5.128906,-4.320312,-0.9813943514941396,0.1022354527168123,-0.1168866193117732,0.1129183655967886
zero,0,3,-9.625,-4.328125,-3.449219,-0.9838384081550536,0.0892220610850565,-0.1145787461257919,0.1047526677030507
zero,0,3,-10.457031,-3.644531,-2.453125,-0.9858105389811264,0.0781898179929425,-0.1126612727155085,0.0968058429336429
zero,0,3,-11.046875,-2.578125,-1.496094,-0.9874413744814308,0.0687539958861285,-0.110796584057896,0.0891994224926063
zero,0,3,-10.3125,-0.335938,-0.082031,-0.9889101868948608,0.0602517554849346,-0.1083102718614348,0.0818245270432832
zero,0,3,-8.96875,0.261719,0.347656,-0.9912216091741288,0.0468739989938771,-0.1026228377054489,0.0689282446160766
zero,0,3,-5.238281,1.542969,2.035156,-0.9927967658527924,0.0348287459640789,-0.1006041035922863,0.0549577520209615
zero,0,3,-5.191406,1.910156,2.433594,-0.992891683267864,0.0326721188718019,-0.102038336036852,0.0518345051559728
zero,0,3,-5.257812,1.902344,2.640625,-0.9928901615763908,0.0311297411209805,-0.1038423997108079,0.0491611867721913
zero,0,3,-4.898438,1.566406,2.777344,-0.9928366113221948,0.0300803440225088,-0.1056804109925663,0.0469285292140146
zero,0,3,-4.542969,1.539062,2.539062,-0.9927620104874284,0.0294387391841737,-0.1073537426728622,0.0450790982866176
zero,0,3,-4.082031,1.570312,2.113281,-0.9926917637381802,0.0291544295030807,-0.1087841279292154,0.043348528895578
zero,0,4,-9.003906,-6.296875,-10.882812,1.0,0.0,2.1684043449710093e-19,0.0
zero,0,4,-13.757812,-7.449219,-10.046875,0.9966281665252332,0.0202658511002753,-0.0252504673682338,0.0753923528311667
zero,0,4,-12.882812,-7.730469,-7.996094,0.9942533260965456,0.024407504623711,-0.03038836914589,0.0997052871449286
zero,0,4,-13.488281,-7.714844,-6.542969,0.9913767610658654,0.0265677566950715,-0.0323406684352362,0.1241787143108987
zero,0,4,-14.804688,-7.492188,-5.300781,0.98827157441298,0.0263233848029911,-0.0303958176134512,0.147317578351713
zero,0,4,-18.847656,-6.066406,-4.113281,0.9850619616430576,0.0238415403538023,-0.0253822928135222,0.1686423786864315
zero,0,4,-20.300781,-5.222656,-3.101562,0.9814982647507908,0.0193339270178779,-0.018531351595001,0.1895888830214377
zero,0,4,-21.386719,-4.53125,-1.875,0.9718004249999892,0.0036286298985332,-0.0039725061270838,0.2357434754345707
zero,0,4,-21.269531,-5.074219,4.671875,0.9660907329534776,-0.0075406919354405,0.0009081387218328,0.2580910865384718
zero,0,4,-20.53125,-5.09375,7.203125,-0.959091026691676,0.0227040047029944,-0.004599468434538,-0.2821484991632464
zero,0,4,-19.28125,-6.925781,12.53125,-0.934933093161835,0.0845186719355066,-0.0119267858203217,-0.3444044964646914
zero,0,4,-15.578125,-10.640625,19.460938,-0.9267036024802612,0.1091135958297957,-0.0149615362299629,-0.3592920939692908
zero,0,4,-10.125,-13.519531,24.972656,-0.9191132156478375,0.1342539990942944,-0.0196159918975212,-0.369894543634476
zero,0,4,-10.125,-13.519531,24.972656,-0.9124981604812288,0.1594089009694534,-0.0267968765662651,-0.3757896177602262
zero,0,4,-6.75,-15.945312,29.816406,-0.9058131568632716,0.1888374122867014,-0.0383460781146879,-0.3773228522995642
zero,0,4,-4.9375,-15.933594,33.953125,-0.8996439661895311,0.2190452866471526,-0.0523030871054497,-0.3740645446653241
zero,0,4,-4.9375,-15.933594,33.953125,-0.8937774345854176,0.250324370280592,-0.067291191091255,-0.3660211778996603
zero,0,4,3.160156,-14.519531,31.386719,-0.877078117477962,0.3485334628309409,-0.1047460037824156,-0.3135070586446201
zero,0,4,5.878906,-14.765625,28.925781,-0.8719761030406031,0.3803958522795251,-0.1124837006789368,-0.2868868912589565
zero,0,4,10.480469,-14.476562,23.757812,-0.8674080197245618,0.4094127134502778,-0.1175864780307919,-0.2572119312300833
zero,0,4,12.175781,-14.28125,20.890625,-0.8588360828029121,0.4610668945472513,-0.1224956498428692,-0.186581664152393
zero,0,4,14.070312,-14.195312,17.835938,-0.8545574480531425,0.4824452864089383,-0.1238644395654132,-0.1470908365937332
zero,0,4,17.105469,-10.816406,6.5,-0.8413014604902145,0.5228431225130007,-0.1327749729371114,-0.0348959650882001
zero,0,4,15.496094,-9.464844,3.691406,-0.8367781502432633,0.529823458076661,-0.1381599876558244,-0.0011172994647516
zero,0,4,14.242188,-9.144531,2.390625,-0.8287985700070206,0.5363106412277567,-0.1503936265337012,0.0533440114561345
zero,0,4,12.816406,-8.585938,1.398438,-0.8251364488441982,0.5371525821246752,-0.1569420551279308,0.0773701210920692
zero,0,4,6.242188,-7.0,-3.222656,-0.8215163381967459,0.5371032263950414,-0.163565505905742,0.0993848859215801
zero,0,4,6.242188,-7.0,-3.222656,-0.8183777360888375,0.5365231595586196,-0.1692028564391234,0.1173506442427409
zero,0,4,2.9375,-7.015625,-4.089844,-0.8163245416783081,0.534422987929146,-0.1726635757491731,0.1348836618575192
zero,0,4,-4.285156,-8.457031,-5.328125,-0.8168262746178426,0.5294837146695047,-0.1711919830637136,0.1521023929083053
zero,0,4,-3.164062,-9.027344,-6.710938,-0.8207908426088851,0.5200536844109279,-0.1643317330981772,0.1698282647764059
zero,0,4,-0.285156,-8.984375,-8.261719,-0.8275636282860054,0.5067792543635228,-0.1541548350814786,0.1858749991415088
zero,0,4,3.011719,-9.441406,-8.535156,-0.8364491820231712,0.489718902747152,-0.1421562385234604,0.2007978237774358
